trade_date,crop_code,crop_name,market_code,market_name,average_price,volume,upper_price,middle_price,lower_price
2025-11-27,LA1,甘藍-初秋,648,西螺鎮,12.4,191650.0,17.4,12.6,6.9
2025-11-28,LA1,甘藍-初秋,648,西螺鎮,12.1,220830.0,17.4,12.2,6.7
2025-11-29,LA1,甘藍-初秋,648,西螺鎮,11.0,229926.0,15.4,11.0,6.4
2025-12-01,LA1,甘藍-初秋,648,西螺鎮,11.0,245841.0,15.5,11.1,6.5
2025-12-02,LA1,甘藍-初秋,648,西螺鎮,11.1,215384.0,15.6,11.2,6.5
2025-12-03,LA1,甘藍-初秋,648,西螺鎮,9.8,229559.0,13.2,9.7,6.4
2025-12-04,LA1,甘藍-初秋,648,西螺鎮,9.9,215919.0,13.6,9.8,6.8
2025-12-05,LA1,甘藍-初秋,648,西螺鎮,9.8,232478.0,13.5,9.7,6.7
2025-12-06,LA1,甘藍-初秋,648,西螺鎮,8.9,247540.0,13.0,8.5,6.2
2025-12-08,LA1,甘藍-初秋,648,西螺鎮,7.2,262076.0,10.9,7.0,4.6
2025-12-09,LA1,甘藍-初秋,648,西螺鎮,7.2,221984.0,10.7,7.1,4.1
2025-12-10,LA1,甘藍-初秋,648,西螺鎮,7.0,234950.0,10.6,7.0,3.7
2025-12-11,LA1,甘藍-初秋,648,西螺鎮,7.3,216711.0,10.6,7.3,3.7
2025-12-12,LA1,甘藍-初秋,648,西螺鎮,7.0,226714.0,10.5,7.0,3.7
2025-12-13,LA1,甘藍-初秋,648,西螺鎮,6.8,229614.0,10.2,6.7,3.5
2025-12-15,LA1,甘藍-初秋,648,西螺鎮,6.5,252881.0,9.9,6.5,3.4
2025-12-16,LA1,甘藍-初秋,648,西螺鎮,7.0,221925.0,10.0,7.1,3.5
2025-12-17,LA1,甘藍-初秋,648,西螺鎮,6.3,245122.0,9.7,6.3,3.2
2025-12-18,LA1,甘藍-初秋,648,西螺鎮,6.2,226188.0,8.9,6.2,3.2
2025-12-19,LA1,甘藍-初秋,648,西螺鎮,6.1,243123.0,9.1,6.1,3.4
2025-12-20,LA1,甘藍-初秋,648,西螺鎮,5.9,225840.0,8.6,6.0,3.0
2025-12-22,LA1,甘藍-初秋,648,西螺鎮,5.9,248200.0,8.6,6.0,3.0
2025-12-23,LA1,甘藍-初秋,648,西螺鎮,5.6,219948.0,8.3,5.5,2.8
2025-12-24,LA1,甘藍-初秋,648,西螺鎮,5.4,231340.0,8.0,5.4,2.8
2025-12-25,LA1,甘藍-初秋,648,西螺鎮,5.3,206374.0,7.9,5.3,2.7
2025-12-26,LA1,甘藍-初秋,648,西螺鎮,5.3,217450.0,7.9,5.3,2.7
2025-12-27,LA1,甘藍-初秋,648,西螺鎮,5.2,197650.0,7.8,5.3,2.7
2025-12-29,LA1,甘藍-初秋,648,西螺鎮,5.2,236026.0,7.8,5.2,2.7
2025-12-30,LA1,甘藍-初秋,648,西螺鎮,5.2,198580.0,7.8,5.2,2.6
2025-12-31,LA1,甘藍-初秋,648,西螺鎮,4.4,226240.0,6.8,4.2,2.6
2026-01-01,LA1,甘藍-初秋,648,西螺鎮,4.2,207242.0,6.5,4.0,2.5
2026-01-02,LA1,甘藍-初秋,648,西螺鎮,4.2,217160.0,6.5,4.0,2.5
2026-01-03,LA1,甘藍-初秋,648,西螺鎮,4.2,223920.0,6.5,4.0,2.5
2026-01-05,LA1,甘藍-初秋,648,西螺鎮,4.3,242684.0,6.9,4.0,2.5
2026-01-06,LA1,甘藍-初秋,648,西螺鎮,4.3,218524.0,6.9,4.0,2.5
2026-01-07,LA1,甘藍-初秋,648,西螺鎮,5.3,209600.0,8.0,5.0,3.5
2026-01-08,LA1,甘藍-初秋,648,西螺鎮,7.3,191960.0,9.0,7.5,5.0
2026-01-09,LA1,甘藍-初秋,648,西螺鎮,7.6,188084.0,10.7,7.5,5.0
2026-01-10,LA1,甘藍-初秋,648,西螺鎮,7.9,180200.0,12.0,7.5,5.0
2026-01-12,LA1,甘藍-初秋,648,西螺鎮,7.6,234620.0,10.7,7.5,5.0
2026-01-13,LA1,甘藍-初秋,648,西螺鎮,7.8,220120.0,10.4,7.5,5.0
2026-01-14,LA1,甘藍-初秋,648,西螺鎮,7.5,234242.0,9.6,7.5,5.0
2026-01-15,LA1,甘藍-初秋,648,西螺鎮,7.4,206362.0,9.5,7.5,5.0
2026-01-16,LA1,甘藍-初秋,648,西螺鎮,7.3,228710.0,9.1,7.5,5.0
2026-01-17,LA1,甘藍-初秋,648,西螺鎮,7.4,221424.0,9.2,7.5,5.0
2026-01-19,LA1,甘藍-初秋,648,西螺鎮,7.3,240844.0,9.1,7.5,5.0
2026-01-20,LA1,甘藍-初秋,648,西螺鎮,7.3,213230.0,9.0,7.5,5.0
2026-01-21,LA1,甘藍-初秋,648,西螺鎮,7.3,227006.0,9.0,7.5,5.0
2026-01-22,LA1,甘藍-初秋,648,西螺鎮,7.3,206230.0,9.1,7.5,5.0
2026-01-23,LA1,甘藍-初秋,648,西螺鎮,7.3,217498.0,9.0,7.5,5.0
2026-01-24,LA1,甘藍-初秋,648,西螺鎮,7.4,235160.0,9.2,7.5,5.0
2026-01-26,LA1,甘藍-初秋,648,西螺鎮,7.3,257750.0,9.0,7.5,5.0
2026-01-27,LA1,甘藍-初秋,648,西螺鎮,7.3,220010.0,9.0,7.5,5.0
2026-01-28,LA1,甘藍-初秋,648,西螺鎮,7.4,236446.0,9.1,7.5,5.0
2026-01-29,LA1,甘藍-初秋,648,西螺鎮,7.3,206760.0,9.0,7.5,5.0
2026-01-30,LA1,甘藍-初秋,648,西螺鎮,5.1,223122.0,7.8,5.0,2.5
2026-01-31,LA1,甘藍-初秋,648,西螺鎮,5.0,213480.0,7.7,5.0,2.5
2026-02-02,LA1,甘藍-初秋,648,西螺鎮,5.0,250858.0,7.5,5.0,2.5
2026-02-03,LA1,甘藍-初秋,648,西螺鎮,5.0,198960.0,7.5,5.0,2.5
2026-02-04,LA1,甘藍-初秋,648,西螺鎮,5.0,218500.0,7.5,5.0,2.5
2026-02-05,LA1,甘藍-初秋,648,西螺鎮,5.0,204220.0,7.5,5.0,2.5
2026-02-06,LA1,甘藍-初秋,648,西螺鎮,5.0,234040.0,7.5,5.0,2.5
2026-02-07,LA1,甘藍-初秋,648,西螺鎮,5.0,247316.0,7.5,5.0,2.5
2026-02-09,LA1,甘藍-初秋,648,西螺鎮,5.0,262180.0,7.5,5.0,2.5
2026-02-10,LA1,甘藍-初秋,648,西螺鎮,5.0,226060.0,7.5,5.0,2.5
2026-02-11,LA1,甘藍-初秋,648,西螺鎮,5.0,237820.0,7.5,5.0,2.5
2026-02-12,LA1,甘藍-初秋,648,西螺鎮,5.0,298300.0,7.5,5.0,2.5
2026-02-13,LA1,甘藍-初秋,648,西螺鎮,5.0,334152.0,7.5,5.0,2.5
2026-02-14,LA1,甘藍-初秋,648,西螺鎮,5.0,306872.0,7.5,5.0,2.5
2026-02-15,LA1,甘藍-初秋,648,西螺鎮,5.0,148800.0,7.5,5.0,2.5
2026-02-21,LA1,甘藍-初秋,648,西螺鎮,4.9,195780.0,7.0,5.0,2.5
2026-02-23,LA1,甘藍-初秋,648,西螺鎮,4.8,243516.0,6.5,5.0,2.5
2026-02-24,LA1,甘藍-初秋,648,西螺鎮,4.8,205900.0,6.5,5.0,2.5
2026-02-25,LA1,甘藍-初秋,648,西螺鎮,4.8,242092.0,6.5,5.0,2.5
2026-02-26,LA1,甘藍-初秋,648,西螺鎮,4.8,209280.0,6.5,5.0,2.5
2026-02-27,LA1,甘藍-初秋,648,西螺鎮,4.8,253856.0,6.5,5.0,2.5
2026-02-28,LA1,甘藍-初秋,648,西螺鎮,4.8,217976.0,6.5,5.0,2.5
2026-03-02,LA1,甘藍-初秋,648,西螺鎮,4.8,229680.0,6.5,5.0,2.5
2026-03-03,LA1,甘藍-初秋,648,西螺鎮,4.9,188088.0,7.0,5.0,2.5
2026-03-04,LA1,甘藍-初秋,648,西螺鎮,4.8,216124.0,6.5,5.0,2.5
2026-03-05,LA1,甘藍-初秋,648,西螺鎮,4.8,190284.0,6.5,5.0,2.5
2026-03-06,LA1,甘藍-初秋,648,西螺鎮,4.8,211284.0,6.5,5.0,2.5
2026-03-07,LA1,甘藍-初秋,648,西螺鎮,4.8,227760.0,6.5,5.0,2.5
2026-03-09,LA1,甘藍-初秋,648,西螺鎮,4.8,254964.0,6.5,5.0,2.5
2026-03-10,LA1,甘藍-初秋,648,西螺鎮,4.8,214964.0,6.5,5.0,2.5
2026-03-11,LA1,甘藍-初秋,648,西螺鎮,4.8,214376.0,6.5,5.0,2.5
2026-03-12,LA1,甘藍-初秋,648,西螺鎮,4.9,197576.0,6.9,5.0,2.5
2026-03-13,LA1,甘藍-初秋,648,西螺鎮,4.9,202856.0,6.9,5.0,2.5
2026-03-14,LA1,甘藍-初秋,648,西螺鎮,5.3,199496.0,9.1,5.0,2.5
2026-03-16,LA1,甘藍-初秋,648,西螺鎮,4.9,204804.0,6.9,5.0,2.5
2026-03-17,LA1,甘藍-初秋,648,西螺鎮,4.9,186324.0,6.9,5.0,2.5
2026-03-18,LA1,甘藍-初秋,648,西螺鎮,4.9,226788.0,6.9,5.0,2.5
2026-03-19,LA1,甘藍-初秋,648,西螺鎮,4.9,178524.0,6.9,5.0,2.5
2026-03-20,LA1,甘藍-初秋,648,西螺鎮,4.9,202904.0,6.9,5.0,2.5
2026-03-21,LA1,甘藍-初秋,648,西螺鎮,4.9,206244.0,6.9,5.0,2.5
2026-03-23,LA1,甘藍-初秋,648,西螺鎮,4.9,228924.0,6.9,5.0,2.5
2026-03-24,LA1,甘藍-初秋,648,西螺鎮,4.9,220352.0,6.9,5.0,2.5
2026-03-25,LA1,甘藍-初秋,648,西螺鎮,4.9,230776.0,6.9,5.0,2.5
2026-03-26,LA1,甘藍-初秋,648,西螺鎮,4.9,225392.0,6.9,5.0,2.5
2026-03-27,LA1,甘藍-初秋,648,西螺鎮,4.8,239672.0,6.7,5.0,2.5
2026-03-28,LA1,甘藍-初秋,648,西螺鎮,4.8,210160.0,6.7,5.0,2.5
2026-03-30,LA1,甘藍-初秋,648,西螺鎮,4.8,228144.0,6.7,5.0,2.5
2026-03-31,LA1,甘藍-初秋,648,西螺鎮,4.9,227012.0,6.7,5.0,2.5
2026-04-01,LA1,甘藍-初秋,648,西螺鎮,5.0,210274.0,6.8,5.2,2.8
2026-04-02,LA1,甘藍-初秋,648,西螺鎮,5.3,196724.0,7.2,5.4,3.1
2026-04-03,LA1,甘藍-初秋,648,西螺鎮,5.3,203832.0,7.2,5.4,3.1
2026-04-04,LA1,甘藍-初秋,648,西螺鎮,5.3,179280.0,7.5,5.3,2.9
2026-04-06,LA1,甘藍-初秋,648,西螺鎮,5.8,173096.0,8.5,5.8,3.3
2026-04-07,LA1,甘藍-初秋,648,西螺鎮,5.9,197592.0,8.9,5.9,3.5
2026-04-08,LA1,甘藍-初秋,648,西螺鎮,7.9,189972.0,10.2,8.0,5.3
2026-04-09,LA1,甘藍-初秋,648,西螺鎮,7.6,188968.0,9.8,7.7,5.0
2026-04-10,LA1,甘藍-初秋,648,西螺鎮,6.0,220582.0,9.0,5.7,3.5
2026-04-11,LA1,甘藍-初秋,648,西螺鎮,6.0,227730.0,9.0,5.8,3.5
2026-04-13,LA1,甘藍-初秋,648,西螺鎮,6.2,223444.0,9.0,6.1,3.7
2026-04-14,LA1,甘藍-初秋,648,西螺鎮,6.0,199974.0,8.2,6.0,3.6
2026-04-15,LA1,甘藍-初秋,648,西螺鎮,6.4,214324.0,9.0,6.4,3.9
2026-04-16,LA1,甘藍-初秋,648,西螺鎮,6.5,192320.0,9.1,6.5,3.9
2026-04-17,LA1,甘藍-初秋,648,西螺鎮,6.5,204742.0,9.1,6.5,3.9
2026-04-18,LA1,甘藍-初秋,648,西螺鎮,6.9,226852.0,10.2,6.7,4.1
2026-04-20,LA1,甘藍-初秋,648,西螺鎮,9.0,211214.0,12.6,8.9,5.9
2026-04-21,LA1,甘藍-初秋,648,西螺鎮,9.8,210196.0,13.8,10.0,6.3
2026-04-22,LA1,甘藍-初秋,648,西螺鎮,10.3,192812.0,14.8,10.0,6.6
2026-04-23,LA1,甘藍-初秋,648,西螺鎮,12.9,198316.0,16.1,13.4,9.1
2026-04-24,LA1,甘藍-初秋,648,西螺鎮,13.8,208038.0,17.1,14.3,9.4
2026-04-25,LA1,甘藍-初秋,648,西螺鎮,14.8,190814.0,18.9,15.0,10.0
2026-04-27,LA1,甘藍-初秋,648,西螺鎮,15.9,225388.0,20.5,16.3,10.0
2026-04-28,LA1,甘藍-初秋,648,西螺鎮,15.8,203272.0,20.0,16.3,10.0
2026-04-29,LA1,甘藍-初秋,648,西螺鎮,15.8,225786.0,20.0,16.3,10.0
2026-04-30,LA1,甘藍-初秋,648,西螺鎮,15.9,213751.0,20.0,16.4,10.0
2026-05-01,LA1,甘藍-初秋,648,西螺鎮,18.4,230767.0,24.0,18.3,13.3
2026-05-02,LA1,甘藍-初秋,648,西螺鎮,18.5,223754.0,23.9,18.3,13.3
2026-05-04,LA1,甘藍-初秋,648,西螺鎮,18.5,232067.0,24.0,18.3,13.3
2026-05-05,LA1,甘藍-初秋,648,西螺鎮,20.1,200512.0,27.1,19.7,14.7
2026-05-06,LA1,甘藍-初秋,648,西螺鎮,20.1,206648.0,27.1,19.7,14.6
2026-05-07,LA1,甘藍-初秋,648,西螺鎮,20.1,184220.0,27.1,19.7,14.6
2026-05-08,LA1,甘藍-初秋,648,西螺鎮,22.2,174928.0,28.8,21.4,17.9
2026-05-09,LA1,甘藍-初秋,648,西螺鎮,22.3,179823.0,29.1,21.4,18.0
2026-05-11,LA1,甘藍-初秋,648,西螺鎮,23.4,212337.0,29.8,23.0,18.0
2026-05-12,LA1,甘藍-初秋,648,西螺鎮,23.4,186513.0,29.8,23.0,18.0
2026-05-13,LA1,甘藍-初秋,648,西螺鎮,21.9,192464.0,28.4,21.5,16.5
2026-05-14,LA1,甘藍-初秋,648,西螺鎮,19.2,196858.0,25.2,18.6,15.0
2026-05-15,LA1,甘藍-初秋,648,西螺鎮,19.0,217990.0,24.4,18.6,15.0
2026-05-16,LA1,甘藍-初秋,648,西螺鎮,18.8,227090.0,23.5,18.5,15.0
2026-05-18,LA1,甘藍-初秋,648,西螺鎮,18.7,251544.0,23.3,18.3,14.9
2026-05-19,LA1,甘藍-初秋,648,西螺鎮,18.7,202784.0,23.3,18.4,14.9
2026-05-20,LA1,甘藍-初秋,648,西螺鎮,18.7,226594.0,23.2,18.4,14.9
2026-05-21,LA1,甘藍-初秋,648,西螺鎮,18.7,195354.0,23.1,18.4,14.9
2026-05-22,LA1,甘藍-初秋,648,西螺鎮,17.1,205970.0,21.6,16.7,13.4
2026-05-23,LA1,甘藍-初秋,648,西螺鎮,17.1,214840.0,21.5,16.7,13.3
2026-05-25,LA1,甘藍-初秋,648,西螺鎮,20.2,230162.0,26.3,19.9,14.9
2026-05-26,LA1,甘藍-初秋,648,西螺鎮,20.3,188808.0,26.6,20.0,15.0
2026-05-27,LA1,甘藍-初秋,648,西螺鎮,18.6,218261.0,23.8,18.4,13.4
2026-05-28,LA1,甘藍-初秋,648,西螺鎮,18.5,198594.0,24.0,18.4,13.4
2026-05-29,LA1,甘藍-初秋,648,西螺鎮,21.8,177980.0,27.4,21.6,16.6
2026-05-30,LA1,甘藍-初秋,648,西螺鎮,21.8,193240.0,27.5,21.7,16.7
2026-06-01,LA1,甘藍-初秋,648,西螺鎮,21.9,225664.0,27.6,21.7,16.7
2026-06-02,LA1,甘藍-初秋,648,西螺鎮,23.1,182590.0,28.6,23.4,16.7
2026-06-03,LA1,甘藍-初秋,648,西螺鎮,21.7,204946.0,28.4,21.7,15.0
2026-06-04,LA1,甘藍-初秋,648,西螺鎮,21.7,190503.0,28.4,21.7,15.0
2026-06-05,LA1,甘藍-初秋,648,西螺鎮,21.7,207120.0,28.4,21.7,15.0
2026-06-06,LA1,甘藍-初秋,648,西螺鎮,21.8,215024.0,28.4,21.7,15.0
2026-06-08,LA1,甘藍-初秋,648,西螺鎮,21.8,245586.0,29.0,21.7,15.0
2026-06-09,LA1,甘藍-初秋,648,西螺鎮,24.3,196063.0,31.4,25.0,15.0
2026-06-10,LA1,甘藍-初秋,648,西螺鎮,25.0,191983.0,34.7,25.0,15.0
2026-06-11,LA1,甘藍-初秋,648,西螺鎮,24.9,187242.0,32.4,25.0,16.7
2026-06-12,LA1,甘藍-初秋,648,西螺鎮,24.9,190253.0,32.5,25.0,16.7
2026-06-13,LA1,甘藍-初秋,648,西螺鎮,24.8,198422.0,32.5,25.0,16.7
2024-06-17,FJ3,番茄-牛番茄,648,西螺鎮,70.0,21350.0,110.1,70.0,30.0
2024-06-18,FJ3,番茄-牛番茄,648,西螺鎮,70.0,19450.0,110.2,70.0,30.0
2024-06-19,FJ3,番茄-牛番茄,648,西螺鎮,70.0,22650.0,110.1,70.0,30.0
2024-06-20,FJ3,番茄-牛番茄,648,西螺鎮,52.0,23360.0,85.0,50.0,25.0
2024-06-21,FJ3,番茄-牛番茄,648,西螺鎮,52.0,25660.0,85.0,50.0,25.0
2024-06-22,FJ3,番茄-牛番茄,648,西螺鎮,52.0,26450.0,85.0,50.0,25.0
2024-06-24,FJ3,番茄-牛番茄,648,西螺鎮,52.0,27650.0,85.0,50.0,25.0
2024-06-25,FJ3,番茄-牛番茄,648,西螺鎮,51.0,25100.0,80.0,50.0,25.0
2024-06-26,FJ3,番茄-牛番茄,648,西螺鎮,51.0,26150.0,80.0,50.0,25.0
2024-06-27,FJ3,番茄-牛番茄,648,西螺鎮,51.0,21760.0,80.0,50.0,25.0
2024-06-28,FJ3,番茄-牛番茄,648,西螺鎮,51.0,24410.0,80.0,50.0,25.0
2024-06-29,FJ3,番茄-牛番茄,648,西螺鎮,52.0,22200.0,85.0,50.0,25.0
2024-07-01,FJ3,番茄-牛番茄,648,西螺鎮,52.0,26760.0,85.0,50.0,25.0
2024-07-02,FJ3,番茄-牛番茄,648,西螺鎮,68.0,19700.0,100.0,70.0,30.0
2024-07-03,FJ3,番茄-牛番茄,648,西螺鎮,68.0,20900.0,100.0,70.0,30.0
2024-07-04,FJ3,番茄-牛番茄,648,西螺鎮,70.0,18210.0,110.0,70.0,30.0
2024-07-05,FJ3,番茄-牛番茄,648,西螺鎮,78.0,16610.0,120.0,80.0,30.0
2024-07-06,FJ3,番茄-牛番茄,648,西螺鎮,84.0,15750.0,130.0,85.1,35.0
2024-07-08,FJ3,番茄-牛番茄,648,西螺鎮,98.0,15150.0,150.0,100.0,40.0
2024-07-09,FJ3,番茄-牛番茄,648,西螺鎮,98.0,14270.0,150.0,99.9,40.0
2024-07-10,FJ3,番茄-牛番茄,648,西螺鎮,98.0,15710.0,150.0,100.0,40.0
2024-07-11,FJ3,番茄-牛番茄,648,西螺鎮,98.0,14760.0,150.0,100.0,40.0
2024-07-12,FJ3,番茄-牛番茄,648,西螺鎮,98.0,16810.0,150.0,100.0,40.0
2024-07-13,FJ3,番茄-牛番茄,648,西螺鎮,98.0,18460.0,150.0,100.0,40.0
2024-07-15,FJ3,番茄-牛番茄,648,西螺鎮,96.0,22760.0,140.0,100.0,40.0
2024-07-16,FJ3,番茄-牛番茄,648,西螺鎮,96.0,18850.0,140.0,100.0,40.0
2024-07-17,FJ3,番茄-牛番茄,648,西螺鎮,112.0,16010.0,150.0,119.9,50.0
2024-07-18,FJ3,番茄-牛番茄,648,西螺鎮,111.9,15520.0,150.0,119.9,50.0
2024-07-19,FJ3,番茄-牛番茄,648,西螺鎮,111.5,17587.0,150.0,119.0,50.0
2024-07-20,FJ3,番茄-牛番茄,648,西螺鎮,111.3,18450.0,150.0,119.8,50.0
2024-07-22,FJ3,番茄-牛番茄,648,西螺鎮,115.0,25220.0,165.1,119.9,50.0
2024-07-23,FJ3,番茄-牛番茄,648,西螺鎮,128.0,34200.0,170.0,140.0,50.0
2024-07-24,FJ3,番茄-牛番茄,648,西螺鎮,114.0,34200.0,160.1,120.0,50.0
2024-07-25,FJ3,番茄-牛番茄,648,西螺鎮,112.0,14500.0,150.0,120.0,50.0
2024-07-26,FJ3,番茄-牛番茄,648,西螺鎮,144.0,22250.0,190.2,150.0,80.0
2024-07-27,FJ3,番茄-牛番茄,648,西螺鎮,143.8,23350.0,190.2,149.6,80.0
2024-07-29,FJ3,番茄-牛番茄,648,西螺鎮,142.0,27500.0,180.0,150.0,80.0
2024-07-30,FJ3,番茄-牛番茄,648,西螺鎮,102.0,25770.0,160.0,100.0,50.0
2024-07-31,FJ3,番茄-牛番茄,648,西螺鎮,82.0,28900.0,130.0,80.0,40.0
2024-08-01,FJ3,番茄-牛番茄,648,西螺鎮,82.0,23150.0,130.0,80.0,40.0
2024-08-02,FJ3,番茄-牛番茄,648,西螺鎮,82.1,27017.0,127.1,80.0,40.0
2024-08-03,FJ3,番茄-牛番茄,648,西螺鎮,82.0,27350.0,130.0,80.0,40.0
2024-08-05,FJ3,番茄-牛番茄,648,西螺鎮,82.0,29770.0,130.0,80.0,40.0
2024-08-06,FJ3,番茄-牛番茄,648,西螺鎮,82.0,23510.0,130.0,80.0,40.0
2024-08-07,FJ3,番茄-牛番茄,648,西螺鎮,82.0,25500.0,130.0,80.0,40.0
2024-08-08,FJ3,番茄-牛番茄,648,西螺鎮,82.0,19257.0,129.9,80.0,40.0
2024-08-09,FJ3,番茄-牛番茄,648,西螺鎮,82.0,23750.0,128.4,80.0,40.0
2024-08-10,FJ3,番茄-牛番茄,648,西螺鎮,82.0,26350.0,130.0,80.0,40.0
2024-08-12,FJ3,番茄-牛番茄,648,西螺鎮,68.1,29977.0,99.3,70.0,30.0
2024-08-13,FJ3,番茄-牛番茄,648,西螺鎮,68.0,26450.0,100.0,70.0,30.0
2024-08-14,FJ3,番茄-牛番茄,648,西螺鎮,68.0,27550.0,100.0,70.0,30.0
2024-08-15,FJ3,番茄-牛番茄,648,西螺鎮,68.0,23420.0,100.0,70.0,30.0
2024-08-16,FJ3,番茄-牛番茄,648,西螺鎮,81.2,22110.0,122.6,80.0,40.0
2024-08-17,FJ3,番茄-牛番茄,648,西螺鎮,81.0,22260.0,125.1,80.0,40.0
2024-08-19,FJ3,番茄-牛番茄,648,西螺鎮,82.5,24097.0,134.2,79.2,40.0
2024-08-20,FJ3,番茄-牛番茄,648,西螺鎮,83.0,22750.0,135.1,80.0,40.0
2024-08-21,FJ3,番茄-牛番茄,648,西螺鎮,81.0,27400.0,125.1,80.0,40.0
2024-08-22,FJ3,番茄-牛番茄,648,西螺鎮,82.0,25250.0,130.0,80.0,40.0
2024-08-23,FJ3,番茄-牛番茄,648,西螺鎮,82.0,28370.0,130.0,80.0,40.0
2024-08-24,FJ3,番茄-牛番茄,648,西螺鎮,82.3,24621.0,126.7,80.0,40.0
2024-08-26,FJ3,番茄-牛番茄,648,西螺鎮,68.0,28000.0,100.0,70.0,30.0
2024-08-27,FJ3,番茄-牛番茄,648,西螺鎮,68.0,25500.0,100.0,70.0,30.0
2024-08-28,FJ3,番茄-牛番茄,648,西螺鎮,70.0,26800.0,110.1,70.0,30.0
2024-08-29,FJ3,番茄-牛番茄,648,西螺鎮,70.0,23310.0,110.1,70.0,30.0
2024-08-30,FJ3,番茄-牛番茄,648,西螺鎮,70.0,22250.0,110.1,70.0,30.0
2024-08-31,FJ3,番茄-牛番茄,648,西螺鎮,70.0,23907.0,110.1,70.0,30.0
2024-09-02,FJ3,番茄-牛番茄,648,西螺鎮,70.0,28760.0,110.1,70.0,30.0
2024-09-03,FJ3,番茄-牛番茄,648,西螺鎮,70.0,23850.0,110.2,70.0,30.0
2024-09-04,FJ3,番茄-牛番茄,648,西螺鎮,70.0,25950.0,110.1,70.0,30.0
2024-09-05,FJ3,番茄-牛番茄,648,西螺鎮,70.0,22757.0,110.2,70.0,30.0
2024-09-06,FJ3,番茄-牛番茄,648,西螺鎮,70.0,26850.0,110.2,70.0,30.0
2024-09-07,FJ3,番茄-牛番茄,648,西螺鎮,70.0,25250.0,110.1,70.0,30.0
2024-09-09,FJ3,番茄-牛番茄,648,西螺鎮,70.0,28500.0,110.1,70.0,30.0
2024-09-10,FJ3,番茄-牛番茄,648,西螺鎮,69.0,25664.0,105.0,70.0,30.0
2024-09-11,FJ3,番茄-牛番茄,648,西螺鎮,69.0,27250.0,105.1,70.0,30.0
2024-09-12,FJ3,番茄-牛番茄,648,西螺鎮,69.0,23007.0,105.0,70.0,30.0
2024-09-13,FJ3,番茄-牛番茄,648,西螺鎮,70.0,24457.0,110.1,70.0,30.0
2024-09-14,FJ3,番茄-牛番茄,648,西螺鎮,70.0,26260.0,110.1,70.0,30.0
2024-09-15,FJ3,番茄-牛番茄,648,西螺鎮,72.0,720.0,120.0,70.0,30.0
2024-09-16,FJ3,番茄-牛番茄,648,西螺鎮,82.3,27251.0,127.5,80.0,40.0
2024-09-18,FJ3,番茄-牛番茄,648,西螺鎮,83.0,21514.0,135.1,80.0,40.0
2024-09-19,FJ3,番茄-牛番茄,648,西螺鎮,84.0,19257.0,140.1,80.0,40.0
2024-09-20,FJ3,番茄-牛番茄,648,西螺鎮,84.0,20714.0,140.0,80.0,40.0
2024-09-21,FJ3,番茄-牛番茄,648,西螺鎮,84.4,21809.0,136.1,80.0,40.0
2024-09-23,FJ3,番茄-牛番茄,648,西螺鎮,84.0,24157.0,140.1,80.0,40.0
2024-09-24,FJ3,番茄-牛番茄,648,西螺鎮,101.0,19621.0,145.1,100.0,60.0
2024-09-25,FJ3,番茄-牛番茄,648,西螺鎮,101.0,22314.0,145.1,100.0,60.0
2024-09-26,FJ3,番茄-牛番茄,648,西螺鎮,101.0,18250.0,145.1,100.0,60.0
2024-09-27,FJ3,番茄-牛番茄,648,西螺鎮,101.0,18800.0,145.1,100.0,60.0
2024-09-28,FJ3,番茄-牛番茄,648,西螺鎮,121.0,16514.0,175.1,120.0,70.0
2024-09-30,FJ3,番茄-牛番茄,648,西螺鎮,144.0,24250.0,190.2,150.0,80.0
2024-10-01,FJ3,番茄-牛番茄,648,西螺鎮,148.0,23250.0,210.1,150.0,80.0
2024-10-02,FJ3,番茄-牛番茄,648,西螺鎮,148.0,18250.0,210.2,150.0,80.0
2024-10-03,FJ3,番茄-牛番茄,648,西螺鎮,146.0,8750.0,200.0,150.0,80.0
2024-10-04,FJ3,番茄-牛番茄,648,西螺鎮,146.0,15250.0,200.0,150.0,80.0
2024-10-05,FJ3,番茄-牛番茄,648,西螺鎮,130.0,17250.0,190.2,130.0,70.0
2024-10-07,FJ3,番茄-牛番茄,648,西螺鎮,118.0,23750.0,170.2,120.0,60.0
2024-10-08,FJ3,番茄-牛番茄,648,西螺鎮,115.0,20250.0,155.1,120.0,60.0
2024-10-09,FJ3,番茄-牛番茄,648,西螺鎮,97.0,22750.0,135.1,100.0,50.0
2024-10-10,FJ3,番茄-牛番茄,648,西螺鎮,97.0,21857.0,135.1,100.0,50.0
2024-10-11,FJ3,番茄-牛番茄,648,西螺鎮,116.0,20750.0,150.0,120.0,70.0
2024-10-12,FJ3,番茄-牛番茄,648,西螺鎮,120.0,17000.0,170.2,120.0,70.0
2024-10-14,FJ3,番茄-牛番茄,648,西螺鎮,120.0,25350.0,170.1,120.0,70.0
2024-10-15,FJ3,番茄-牛番茄,648,西螺鎮,101.2,18924.0,144.8,100.0,60.0
2024-10-16,FJ3,番茄-牛番茄,648,西螺鎮,83.1,22564.0,135.2,80.0,40.0
2024-10-17,FJ3,番茄-牛番茄,648,西螺鎮,83.1,21214.0,135.2,80.0,40.0
2024-10-18,FJ3,番茄-牛番茄,648,西螺鎮,81.0,23085.0,124.9,80.0,40.0
